kernel,N,bx,by,bz,total_threads,exec_time,gpu,dimensionality,compute_intensity,has_shared_memory,global_reads,global_writes,arithmetic_ops,memory_ops
Convolution2D_kernel,2048,8,64,1,512,0.2255,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,16,32,1,512,0.1793,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,32,16,1,512,0.1614,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,64,8,1,512,0.158,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,128,4,1,512,0.1675,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,256,2,1,512,0.1672,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,512,1,1,512,0.1632,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,2,512,1,1024,0.5975,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,4,256,1,1024,0.348,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,8,128,1,1024,0.2397,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,16,64,1,1024,0.1773,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,32,32,1,1024,0.1719,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,64,16,1,1024,0.1738,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,128,8,1,1024,0.1765,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,2048,256,4,1,1024,0.1776,geforce_gtx_1080_ti,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,1,32,1,32,0.0183,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,2,16,1,32,0.0147,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,4,8,1,32,0.0133,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,8,4,1,32,0.0129,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,16,2,1,32,0.0127,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,32,1,1,32,0.0139,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,2,32,1,64,0.0161,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,4,16,1,64,0.0137,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,8,8,1,64,0.0145,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,16,4,1,64,0.0131,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,32,2,1,64,0.0128,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,4,32,1,128,0.0142,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,8,16,1,128,0.013,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,16,8,1,128,0.0125,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,32,4,1,128,0.0136,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,8,32,1,256,0.0135,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,16,16,1,256,0.0135,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,32,8,1,256,0.0133,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,16,32,1,512,0.0136,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,32,16,1,512,0.0137,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,32,32,32,1,1024,0.0142,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,1,32,1,32,0.0271,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,2,16,1,32,0.0197,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,4,8,1,32,0.0142,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,8,4,1,32,0.0113,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,16,2,1,32,0.0108,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,32,1,1,32,0.0113,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,1,64,1,64,0.0233,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,2,32,1,64,0.0163,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,4,16,1,64,0.012,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,8,8,1,64,0.0112,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,16,4,1,64,0.0106,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,32,2,1,64,0.0092,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,64,1,1,64,0.0109,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,2,64,1,128,0.0185,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,4,32,1,128,0.0161,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,8,16,1,128,0.0104,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,16,8,1,128,0.0092,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,32,4,1,128,0.01,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,64,2,1,128,0.0099,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,4,64,1,256,0.0135,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,8,32,1,256,0.0115,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,16,16,1,256,0.0111,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,32,8,1,256,0.0095,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,64,4,1,256,0.0096,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,8,64,1,512,0.0126,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,16,32,1,512,0.0105,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,32,16,1,512,0.0091,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,64,8,1,512,0.0104,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,16,64,1,1024,0.0131,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,32,32,1,1024,0.012,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,64,64,16,1,1024,0.0108,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,1,32,1,32,0.0605,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,2,16,1,32,0.0348,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,4,8,1,32,0.0217,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,8,4,1,32,0.0148,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,16,2,1,32,0.0121,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,32,1,1,32,0.0114,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,1,64,1,64,0.0557,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,2,32,1,64,0.0322,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,4,16,1,64,0.0197,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,8,8,1,64,0.0131,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,16,4,1,64,0.0102,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,32,2,1,64,0.0097,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,64,1,1,64,0.0097,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,1,128,1,128,0.0635,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,2,64,1,128,0.032,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,4,32,1,128,0.0208,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,8,16,1,128,0.0138,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,16,8,1,128,0.01,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,32,4,1,128,0.0091,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,64,2,1,128,0.0096,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,128,1,1,128,0.0093,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,2,128,1,256,0.0334,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,4,64,1,256,0.0204,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,8,32,1,256,0.0134,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,16,16,1,256,0.01,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,32,8,1,256,0.0092,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,64,4,1,256,0.0093,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,128,2,1,256,0.0091,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,4,128,1,512,0.0228,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,8,64,1,512,0.0142,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,16,32,1,512,0.0108,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,32,16,1,512,0.0099,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,64,8,1,512,0.0098,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,128,4,1,512,0.0095,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,8,128,1,1024,0.0172,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,16,64,1,1024,0.0125,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,32,32,1,1024,0.0118,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,64,16,1,1024,0.0119,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,128,128,8,1,1024,0.0116,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,1,32,1,32,0.2208,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,2,16,1,32,0.1243,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,4,8,1,32,0.0746,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,8,4,1,32,0.0519,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,16,2,1,32,0.0393,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,32,1,1,32,0.0355,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,1,64,1,64,0.2028,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,2,32,1,64,0.1147,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,4,16,1,64,0.0644,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,8,8,1,64,0.0405,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,16,4,1,64,0.0311,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,32,2,1,64,0.028,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,64,1,1,64,0.0285,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,1,128,1,128,0.2046,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,2,64,1,128,0.1127,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,4,32,1,128,0.0637,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,8,16,1,128,0.0402,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,16,8,1,128,0.0289,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,32,4,1,128,0.0262,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,64,2,1,128,0.0252,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,128,1,1,128,0.0249,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,1,256,1,256,0.2108,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,2,128,1,256,0.113,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,4,64,1,256,0.0647,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,8,32,1,256,0.0397,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,16,16,1,256,0.0292,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,32,8,1,256,0.0261,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,64,4,1,256,0.025,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,128,2,1,256,0.0244,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,256,1,1,256,0.0244,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,2,256,1,512,0.1178,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,4,128,1,512,0.0663,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,8,64,1,512,0.0404,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,16,32,1,512,0.0295,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,32,16,1,512,0.0251,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,64,8,1,512,0.0253,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,128,4,1,512,0.025,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,256,2,1,512,0.0248,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,4,256,1,1024,0.0725,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,8,128,1,1024,0.0453,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,16,64,1,1024,0.034,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,32,32,1,1024,0.0301,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,64,16,1,1024,0.0305,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,128,8,1,1024,0.0298,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,256,256,4,1,1024,0.0295,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,1,32,1,32,0.836,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,2,16,1,32,0.4585,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,4,8,1,32,0.2693,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,8,4,1,32,0.1735,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,16,2,1,32,0.1279,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,32,1,1,32,0.1128,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,1,64,1,64,0.7853,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,2,32,1,64,0.42,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,4,16,1,64,0.2313,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,8,8,1,64,0.1345,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,16,4,1,64,0.0961,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,32,2,1,64,0.082,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,64,1,1,64,0.0841,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,1,128,1,128,0.7856,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,2,64,1,128,0.4193,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,4,32,1,128,0.229,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,8,16,1,128,0.1337,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,16,8,1,128,0.0902,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,32,4,1,128,0.071,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,64,2,1,128,0.0716,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,128,1,1,128,0.0707,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,1,256,1,256,0.7844,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,2,128,1,256,0.4184,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,4,64,1,256,0.2284,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,8,32,1,256,0.13,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,16,16,1,256,0.09,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,32,8,1,256,0.0717,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,64,4,1,256,0.0712,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,128,2,1,256,0.0702,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,256,1,1,256,0.0696,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,1,512,1,512,0.7865,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,2,256,1,512,0.4198,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,4,128,1,512,0.2286,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,8,64,1,512,0.1316,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,16,32,1,512,0.0916,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,32,16,1,512,0.0727,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,64,8,1,512,0.0723,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,128,4,1,512,0.0701,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,256,2,1,512,0.0714,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,512,1,1,512,0.069,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,2,512,1,1024,0.4668,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,4,256,1,1024,0.2563,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,8,128,1,1024,0.1524,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,16,64,1,1024,0.1075,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,32,32,1,1024,0.0929,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,64,16,1,1024,0.0961,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,128,8,1,1024,0.0925,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,256,4,1,1024,0.0901,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,512,512,2,1,1024,0.0876,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,1,32,1,32,3.3061,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,2,16,1,32,1.7909,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,4,8,1,32,1.0635,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,8,4,1,32,0.6813,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,16,2,1,32,0.4839,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,32,1,1,32,0.4119,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,1,64,1,64,3.1132,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,2,32,1,64,1.6512,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,4,16,1,64,0.8909,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,8,8,1,64,0.5244,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,16,4,1,64,0.3627,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,32,2,1,64,0.2942,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,64,1,1,64,0.2948,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,1,128,1,128,3.1099,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,2,64,1,128,1.6418,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,4,32,1,128,0.8816,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,8,16,1,128,0.4954,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,16,8,1,128,0.352,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,32,4,1,128,0.2642,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,64,2,1,128,0.2566,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,128,1,1,128,0.2504,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,1,256,1,256,3.1071,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,2,128,1,256,1.6381,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,4,64,1,256,0.8738,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,8,32,1,256,0.4918,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,16,16,1,256,0.3298,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,32,8,1,256,0.2648,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,64,4,1,256,0.261,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,128,2,1,256,0.2491,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,256,1,1,256,0.2456,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,1,512,1,512,3.1284,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,2,256,1,512,1.6339,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,4,128,1,512,0.8749,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,8,64,1,512,0.4937,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,16,32,1,512,0.3311,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,32,16,1,512,0.2515,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,64,8,1,512,0.2665,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,128,4,1,512,0.2545,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,256,2,1,512,0.2499,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,512,1,1,512,0.2435,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,1,1024,1,1024,4.0626,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,2,512,1,1024,1.794,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,4,256,1,1024,0.9797,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,8,128,1,1024,0.5756,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,16,64,1,1024,0.39,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,32,32,1,1024,0.3339,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,64,16,1,1024,0.3399,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,128,8,1,1024,0.3525,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,256,4,1,1024,0.3382,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,512,2,1,1024,0.328,tesla_c2075,2,8.3,0,9,1,83,10
Convolution2D_kernel,1024,1024,1,1,1024,0.321,tesla_c2075,2,8.3,0,9,1,83,10
mm2_kernel1,64,1,32,1,32,0.034,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,1,32,1,32,0.0293,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,2,16,1,32,0.024,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,2,16,1,32,0.0182,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,4,8,1,32,0.0209,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,4,8,1,32,0.0135,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,8,4,1,32,0.0221,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,8,4,1,32,0.0135,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,16,2,1,32,0.0212,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,16,2,1,32,0.013,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,32,1,1,32,0.0206,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,32,1,1,32,0.0131,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,1,64,1,64,0.0347,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,1,64,1,64,0.03,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,2,32,1,64,0.0242,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,2,32,1,64,0.0185,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,4,16,1,64,0.0209,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,4,16,1,64,0.0134,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,8,8,1,64,0.0206,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,8,8,1,64,0.0136,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
mm2_kernel1,64,16,4,1,64,0.0207,geforce_gtx_1080_ti,2,4.25,0,3,1,17,4
mm2_kernel2,64,16,4,1,64,0.0128,geforce_gtx_1080_ti,2,3.75,0,4,0,15,4
